count	species	sample	rel_abund	sum_abund
1281	Streptococcus sp. A12	SRS019333	1.2808210692966191e-4	1
903	Streptococcus sp. HSISM1	SRS019333	9.028738685205676e-5	1
791	Streptococcus sp. LPB0220	SRS019333	7.90889512735071e-5	1
585	Streptococcus sp. I-P16	SRS019333	5.849182869153179e-5	1
578	Streptococcus sp. HSISS2	SRS019333	5.779192646787244e-5	1
524	Streptococcus sp. I-G2	SRS019333	5.2392680742500275e-5	1
350	Streptococcus sp. FDAARGOS_522	SRS019333	3.499511118296774e-5	1
318	Streptococcus sp. HSISS3	SRS019333	3.179555816052498e-5	1
281	Streptococcus sp. KS 6	SRS019333	2.8096074978325527e-5	1
178	Streptococcus sp. NSJ-72	SRS019333	1.7797513687337878e-5	1
112	Streptococcus sp. zg-86	SRS019333	1.1198435578549676e-5	1
80040	Streptococcus mitis	SRS019333	0.00800288199738496	1
76607	Streptococcus gordonii	SRS019333	0.00765962994969602	1
25029	Streptococcus pneumoniae	SRS019333	0.00250255039370999	1
18500	Streptococcus cristatus	SRS019333	0.00184974159109972	1
12903	Streptococcus intermedius	SRS019333	0.00129011977026809	1
2393	Streptococcus anginosus	SRS019333	2.39266574459548e-4	1
541	Streptococcus constellatus	SRS019333	5.409244328567299e-5	1
16012	Streptococcus australis	SRS019333	0.00160097634360479	1
9262	Streptococcus gwangjuense	SRS019333	9.260706279332776e-4	1
3916	Streptococcus pseudopneumoniae	SRS019333	3.915453011214333e-4	1
2188	Streptococcus suis	SRS019333	2.1876943790952405e-4	1
1764	Streptococcus periodonticum	SRS019333	1.763753603621574e-4	1
1660	Streptococcus parasanguinis	SRS019333	1.659768130392184e-4	1
1622	Streptococcus salivarius	SRS019333	1.6217734382506765e-4	1
759	Streptococcus dysgalactiae	SRS019333	7.588939825106432e-5	1
481	Streptococcus equi	SRS019333	4.809328136859281e-5	1
1212	Streptococcus koreensis	SRS019333	1.2118307072501972e-4	1
1108	Streptococcus thermophilus	SRS019333	1.1078452340208073e-4	1
868	Streptococcus milleri	SRS019333	8.678787573376e-5	1
542	Streptococcus agalactiae	SRS019333	5.419242931762433e-5	1
426	Streptococcus vestibularis	SRS019333	4.259404961126931e-5	1
362	Streptococcus pyogenes	SRS019333	3.619494356638378e-5	1
359	Streptococcus mutans	SRS019333	3.589498547052977e-5	1
345	Streptococcus sobrinus	SRS019333	3.449518102321106e-5	1
298	Streptococcus canis	SRS019333	2.9795837521498248e-5	1
271	Streptococcus equinus	SRS019333	2.7096214658812165e-5	1
238	Streptococcus pantholopis	SRS019333	2.3796675604418063e-5	1
233	Streptococcus pseudoporcinus	SRS019333	2.329674544466138e-5	1
231	Streptococcus porcinus	SRS019333	2.309677338075871e-5	1
229	Streptococcus himalayensis	SRS019333	2.2896801316856035e-5	1
229	Streptococcus merionis	SRS019333	2.2896801316856035e-5	1
208	Streptococcus pluranimalium	SRS019333	2.0797094645877972e-5	1
178	Streptococcus ferus	SRS019333	1.7797513687337878e-5	1
168	Streptococcus uberis	SRS019333	1.6797653367824516e-5	1
162	Streptococcus respiraculi	SRS019333	1.6197737176116497e-5	1
145	Streptococcus ratti	SRS019333	1.4497974632943775e-5	1
139	Streptococcus halotolerans	SRS019333	1.389805844123576e-5	1
125	Streptococcus troglodytae	SRS019333	1.249825399391705e-5	1
116	Streptococcus parauberis	SRS019333	1.1598379706355022e-5	1
86973	Abiotrophia defectiva	SRS019333	0.00869608515690358	1
241	Ligilactobacillus salivarius	SRS019333	2.409663370027207e-5	1
4567	Gemella haemolysans	SRS019333	4.5663620792175334e-4	1
2178	Gemella morbillorum	SRS019333	2.1776957759001069e-4	1
207	Gemella sp. oral taxon 928	SRS019333	2.0697108613926635e-5	1
187	Gemella sanguinis	SRS019333	1.8697387974899905e-5	1
195723	Veillonella parvula	SRS019333	0.01956956613161141	1
3395	Veillonella nakazawae	SRS019333	3.394525784747871e-4	1
3342	Veillonella dispar	SRS019333	3.341533187813662e-4	1
1011	Veillonella rodentium	SRS019333	1.0108587830280108e-4	1
760	Veillonella atypica	SRS019333	7.598938428301567e-5	1
442	Lachnoanaerobaculum umeaense	SRS019333	4.419382612249069e-5	1
294	Filifactor alocis	SRS019333	2.9395893393692903e-5	1
127	Clostridioides difficile	SRS019333	1.2698226057819722e-5	1
175	Mogibacterium pumilum	SRS019333	1.749755559148387e-5	1
974	Parvimonas micra	SRS019333	9.738639512060163e-5	1
1732655	Haemophilus parainfluenzae	SRS019333	0.17324129819064277	1
23504	Haemophilus influenzae	SRS019333	0.00235007169498421	1
20072	Haemophilus haemolyticus	SRS019333	0.00200691963332722	1
7926	Haemophilus sp. oral taxon 036	SRS019333	7.924892892462923e-4	1
4266	Haemophilus pittmaniae	SRS019333	4.2654041230440106e-4	1
1018	Haemophilus parahaemolyticus	SRS019333	1.0178578052646046e-4	1
321	Haemophilus aegyptius	SRS019333	3.2095516256378986e-5	1
121	[Haemophilus] ducreyi	SRS019333	1.2098309866111704e-5	1
61252	Aggregatibacter aphrophilus	SRS019333	0.00612434442908325	1
7918	Aggregatibacter segnis	SRS019333	7.916894009906816e-4	1
4197	Aggregatibacter actinomycetemcomitans	SRS019333	4.1964137609975887e-4	1
2951	Aggregatibacter sp. 2125159857	SRS019333	2.950587802883937e-4	1
5168	Pasteurella multocida	SRS019333	5.167278131245066e-4	1
648	Pasteurella stomatis	SRS019333	6.479094870446599e-5	1
1505	Rodentibacter heylii	SRS019333	1.5047897808676127e-4	1
205	Mannheimia granulomatis	SRS019333	2.049713655002396e-5	1
106	Mannheimia varigena	SRS019333	1.059851938684166e-5	1
105	Mannheimia pernigra	SRS019333	1.049853335489032e-5	1
403	Glaesserella parasuis	SRS019333	4.029437087638857e-5	1
118	Glaesserella sp. 15-184	SRS019333	1.1798351770257694e-5	1
134	Avibacterium paragallinarum	SRS019333	1.3398128281479077e-5	1
178	Bisgaardia hudsonensis	SRS019333	1.7797513687337878e-5	1
59439	Cardiobacterium hominis	SRS019333	0.00594306975315548	1
554	Pseudomonas aeruginosa	SRS019333	5.539226170104036e-5	1
179	Pseudomonas fluorescens	SRS019333	1.7897499719289215e-5	1
251	Pseudomonas putida	SRS019333	2.5096494019785436e-5	1
213	Pseudomonas stutzeri	SRS019333	2.1297024805634654e-5	1
395	Escherichia coli	SRS019333	3.949448262077788e-5	1
108	Enterobacter cloacae	SRS019333	1.0798491450744331e-5	1
101	Salmonella enterica	SRS019333	1.0098589227084976e-5	1
149	Xanthomonas translucens	SRS019333	1.4897918760749124e-5	1
157	Stenotrophomonas maltophilia	SRS019333	1.5697807016359814e-5	1
226309	Neisseria sicca	SRS019333	0.02262773890487499	1
58517	Neisseria mucosa	SRS019333	0.00585088263169635	1
53872	Neisseria sp. oral taxon 014	SRS019333	0.00538644751328239	1
1918	Neisseria sp. KEM232	SRS019333	1.917732092826632e-4	1
671	Neisseria sp. ZJ785	SRS019333	6.709062743934672e-5	1
595	Neisseria sp. 10022	SRS019333	5.9491689011045155e-5	1
42666	Neisseria elongata	SRS019333	0.00426600403923571	1
11277	Neisseria subflava	SRS019333	0.00112754248231522	1
10708	Neisseria meningitidis	SRS019333	0.00107065043013491	1
4929	Neisseria cinerea	SRS019333	4.928311514881371e-4	1
4173	Neisseria lactamica	SRS019333	4.172417113329268e-4	1
3146	Neisseria flavescens	SRS019333	3.145560565189043e-4	1
2762	Neisseria gonorrhoeae	SRS019333	2.761614202495911e-4	1
1751	Neisseria bacilliformis	SRS019333	1.7507554194679003e-4	1
1504	Neisseria polysaccharea	SRS019333	1.5037899205480994e-4	1
1303	Neisseria chenwenguii	SRS019333	1.3028179963259134e-4	1
748	Neisseria animalis	SRS019333	7.478955189959962e-5	1
625	Neisseria brasiliensis	SRS019333	6.249126996958524e-5	1
552	Neisseria dentiae	SRS019333	5.5192289637137695e-5	1
527	Neisseria animaloris	SRS019333	5.269263883835428e-5	1
490	Neisseria zalophi	SRS019333	4.899315565615483e-5	1
487	Neisseria canis	SRS019333	4.8693197560300824e-5	1
424	Neisseria musculi	SRS019333	4.2394077547366634e-5	1
405	Neisseria zoodegmatis	SRS019333	4.049434294029124e-5	1
402	Neisseria weaveri	SRS019333	4.019438484443723e-5	1
285	Neisseria shayeganii	SRS019333	2.8496019106130875e-5	1
276	Neisseria wadsworthii	SRS019333	2.7596144818568848e-5	1
41643	Kingella oralis	SRS019333	0.0041637183285495	1
2020	Kingella denitrificans	SRS019333	2.0197178454169952e-4	1
191	Kingella kingae	SRS019333	1.909733210270525e-5	1
15047	Eikenella corrodens	SRS019333	0.00150448982277175	1
2071	Eikenella exigua	SRS019333	2.0707107217121767e-4	1
260	Simonsiella muelleri	SRS019333	2.5996368307347463e-5	1
120	Alysiella filiformis	SRS019333	1.1998323834160369e-5	1
117	Conchiformibius steedae	SRS019333	1.169836573830636e-5	1
521894	Lautropia mirabilis	SRS019333	0.05218211015921076	1
158	Burkholderia pseudomallei	SRS019333	1.579779304831115e-5	1
181	Burkholderia gladioli	SRS019333	1.809747178319189e-5	1
199	Cupriavidus taiwanensis	SRS019333	1.9897220358315944e-5	1
161	Cupriavidus basilensis	SRS019333	1.609775114416516e-5	1
155	Cupriavidus oxalaticus	SRS019333	1.549783495245714e-5	1
106	Cupriavidus pauculus	SRS019333	1.059851938684166e-5	1
410	Ralstonia solanacearum	SRS019333	4.099427310004792e-5	1
102	Ralstonia pickettii	SRS019333	1.0198575259036312e-5	1
2901	Ottowia sp. oral taxon 894	SRS019333	2.900594786908269e-4	1
146	Ottowia sp. 27C	SRS019333	1.4597960664895114e-5	1
241	Variovorax paradoxus	SRS019333	2.409663370027207e-5	1
103	Acidovorax sp. HDW3	SRS019333	1.0298561290987649e-5	1
141	Acidovorax avenae	SRS019333	1.4098030505138432e-5	1
107	Acidovorax carolinensis	SRS019333	1.0698505418792994e-5	1
159	Comamonas testosteroni	SRS019333	1.589777908026249e-5	1
140	Comamonas aquatica	SRS019333	1.3998044473187096e-5	1
116	Rhodoferax koreense	SRS019333	1.1598379706355022e-5	1
110	Diaphorobacter sp. HDW4A	SRS019333	1.0998463514647004e-5	1
183	Verminephrobacter eiseniae	SRS019333	1.829744384709456e-5	1
167	Schlegelella thermodepolymerans	SRS019333	1.669766733587318e-5	1
127	Alicycliphilus denitrificans	SRS019333	1.2698226057819722e-5	1
122	Ramlibacter tataouinensis	SRS019333	1.219829589806304e-5	1
102	Pulveribacter suum	SRS019333	1.0198575259036312e-5	1
121	Bordetella trematum	SRS019333	1.2098309866111704e-5	1
102	Bordetella genomosp. 13	SRS019333	1.0198575259036312e-5	1
110	Achromobacter sp. AONIH1	SRS019333	1.0998463514647004e-5	1
212	Achromobacter xylosoxidans	SRS019333	2.1197038773683317e-5	1
129	Achromobacter spanius	SRS019333	1.2898198121722396e-5	1
554	Alcaligenes faecalis	SRS019333	5.539226170104036e-5	1
121	Pigmentiphaga sp. H8	SRS019333	1.2098309866111704e-5	1
129	Castellaniella defragrans	SRS019333	1.2898198121722396e-5	1
116	Sphaerotilus natans	SRS019333	1.1598379706355022e-5	1
105	Leptothrix cholodnii	SRS019333	1.049853335489032e-5	1
103	Azoarcus sp. M9-3-2	SRS019333	1.0298561290987649e-5	1
8498	Campylobacter gracilis	SRS019333	8.496812995224567e-4	1
8175	Campylobacter showae	SRS019333	8.173858112021751e-4	1
1842	Campylobacter rectus	SRS019333	1.8417427085436165e-4	1
1055	Campylobacter concisus	SRS019333	1.054852637086599e-4	1
173	Campylobacter curvus	SRS019333	1.7297583527581195e-5	1
110	Archangium violaceum	SRS019333	1.0998463514647004e-5	1
116	Sorangium cellulosum	SRS019333	1.1598379706355022e-5	1
118	Rhodopseudomonas palustris	SRS019333	1.1798351770257694e-5	1
113650	Capnocytophaga sputigena	SRS019333	0.01136341253126938	1
89922	Capnocytophaga gingivalis	SRS019333	0.00899094396512807	1
5068	Capnocytophaga sp. oral taxon 878	SRS019333	5.067292099293729e-4	1
2667	Capnocytophaga sp. oral taxon 902	SRS019333	2.666627472142142e-4	1
2552	Capnocytophaga sp. oral taxon 864	SRS019333	2.551643535398105e-4	1
2221	Capnocytophaga sp. oral taxon 323	SRS019333	2.2206897696391817e-4	1
2086	Capnocytophaga sp. FDAARGOS_737	SRS019333	2.0857086265048776e-4	1
16672	Capnocytophaga endodontalis	SRS019333	0.00166696712469268	1
1884	Capnocytophaga ochracea	SRS019333	1.8837368419631777e-4	1
1738	Capnocytophaga leadbetteri	SRS019333	1.7377572353142266e-4	1
280	Capnocytophaga haemolytica	SRS019333	2.7996088946374193e-5	1
103	Capnocytophaga canimorsus	SRS019333	1.0298561290987649e-5	1
103	Amniculibacterium sp. G2-70	SRS019333	1.0298561290987649e-5	1
113	Chryseobacterium sp. POL2	SRS019333	1.1298421610501014e-5	1
107	Chryseobacterium indologenes	SRS019333	1.0698505418792994e-5	1
118	Chryseobacterium taklimakanense	SRS019333	1.1798351770257694e-5	1
443	Bergeyella cardium	SRS019333	4.429381215444202e-5	1
368	Riemerella anatipestifer	SRS019333	3.6794859758091794e-5	1
132	Cloacibacterium normanense	SRS019333	1.3198156217576404e-5	1
531	Prevotella melaninogenica	SRS019333	5.3092582966159625e-5	1
488	Prevotella intermedia	SRS019333	4.8793183592252165e-5	1
273	Prevotella oris	SRS019333	2.7296186722714836e-5	1
237	Prevotella sp. oral taxon 299	SRS019333	2.369668957246673e-5	1
154	Prevotella denticola	SRS019333	1.5397848920505806e-5	1
121	Alloprevotella sp. E39	SRS019333	1.2098309866111704e-5	1
1427	Tannerella sp. oral taxon HOT-286	SRS019333	1.4268006759455705e-4	1
405	Porphyromonas gingivalis	SRS019333	4.049434294029124e-5	1
106	Porphyromonas asaccharolytica	SRS019333	1.059851938684166e-5	1
51106	Fusobacterium nucleatum	SRS019333	0.00510988614890499	1
3628	Fusobacterium hwasookii	SRS019333	3.627493239194485e-4	1
2354	Fusobacterium pseudoperiodonticum	SRS019333	2.353671192134459e-4	1
1587	Fusobacterium canifelinum	SRS019333	1.5867783270677086e-4	1
526	Fusobacterium sp. oral taxon 203	SRS019333	5.259265280640294e-5	1
210	Fusobacterium periodonticum	SRS019333	2.0997066709780643e-5	1
151	Fusobacterium necrophorum	SRS019333	1.5097890824651797e-5	1
3937	Leptotrichia sp. oral taxon 212	SRS019333	3.936450077924114e-4	1
328	Leptotrichia hongkongensis	SRS019333	3.2795418480038335e-5	1
300	Leptotrichia wadei	SRS019333	2.999580958540092e-5	1
218	Leptotrichia trevisanii	SRS019333	2.1796954965391333e-5	1
131	Leptotrichia hofstadii	SRS019333	1.3098170185625069e-5	1
4695	Pseudoleptotrichia goodfellowii	SRS019333	4.694344200115244e-4	1
104	Streptobacillus moniliformis	SRS019333	1.0398547322938986e-5	1
393	Treponema pedis	SRS019333	3.9294510556875206e-5	1
213	Treponema sp. OMZ 804	SRS019333	2.1297024805634654e-5	1
170	Treponema denticola	SRS019333	1.6997625431727187e-5	1
688	Candidatus Nanosynbacter lyticus	SRS019333	6.879038998251945e-5	1
7014	Homo sapiens	SRS019333	7.013020281066735e-4	1
501	Actinomyces virus Av1	SRS019333	5.009300200761954e-5	1
121	Aggregatibacter phage S1249	SRS019333	1.2098309866111704e-5	1
2467853	Corynebacterium matruchotii	SRS021960	0.23413878520841633	1
494	Corynebacterium sp. 2039	SRS021960	4.6868496581019075e-5	1
461	Corynebacterium sp. 1959	SRS021960	4.373760510900768e-5	1
387	Corynebacterium sp. zg-320	SRS021960	3.671681817177e-5	1
290	Corynebacterium sp. ZJ-599	SRS021960	2.751389475403954e-5	1
281	Corynebacterium sp. 2019	SRS021960	2.666001526167279e-5	1
230	Corynebacterium sp. 1864	SRS021960	2.182136480492791e-5	1
225	Corynebacterium sp. Marseille-Q3630	SRS021960	2.1346987309168607e-5	1
213	Corynebacterium sp. NML93-0612	SRS021960	2.020848131934628e-5	1
187	Corynebacterium sp. 4H37-19	SRS021960	1.774171834139791e-5	1
175	Corynebacterium sp. zg-917	SRS021960	1.6603212351575584e-5	1
168	Corynebacterium sp. MC1420	SRS021960	1.593908385751256e-5	1
167	Corynebacterium sp. LMM-1652	SRS021960	1.58442083583607e-5	1
156	Corynebacterium sp. sy039	SRS021960	1.4800577867690237e-5	1
156	Corynebacterium sp. NML98-0116	SRS021960	1.4800577867690237e-5	1
1164	Corynebacterium aquilae	SRS021960	1.104350810127656e-4	1
784	Corynebacterium argentoratense	SRS021960	7.438239133505862e-5	1
773	Corynebacterium ulcerans	SRS021960	7.333876084438815e-5	1
683	Corynebacterium diphtheriae	SRS021960	6.47999659207207e-5	1
637	Corynebacterium glucuronolyticum	SRS021960	6.0435692959735126e-5	1
610	Corynebacterium striatum	SRS021960	5.787405448263489e-5	1
559	Corynebacterium geronticis	SRS021960	5.303540402589e-5	1
548	Corynebacterium kroppenstedtii	SRS021960	5.199177353521954e-5	1
541	Corynebacterium vitaeruminis	SRS021960	5.1327645041156514e-5	1
515	Corynebacterium epidermidicanis	SRS021960	4.886088206320814e-5	1
501	Corynebacterium choanis	SRS021960	4.75326250750821e-5	1
475	Corynebacterium efficiens	SRS021960	4.506586209713373e-5	1
460	Corynebacterium jeikeium	SRS021960	4.364272960985582e-5	1
435	Corynebacterium mustelae	SRS021960	4.127084213105931e-5	1
433	Corynebacterium frankenforstense	SRS021960	4.1081091132755586e-5	1
409	Corynebacterium tuberculostearicum	SRS021960	3.8804079153110935e-5	1
400	Corynebacterium testudinoris	SRS021960	3.795019966074419e-5	1
371	Corynebacterium halotolerans	SRS021960	3.5198810185340235e-5	1
357	Corynebacterium renale	SRS021960	3.387055319721419e-5	1
344	Corynebacterium riegelii	SRS021960	3.2637171708240006e-5	1
339	Corynebacterium deserti	SRS021960	3.21627942124807e-5	1
339	Corynebacterium pseudopelargi	SRS021960	3.21627942124807e-5	1
336	Corynebacterium pseudotuberculosis	SRS021960	3.187816771502512e-5	1
331	Corynebacterium propinquum	SRS021960	3.140379021926582e-5	1
317	Corynebacterium pelargi	SRS021960	3.007553323113977e-5	1
312	Corynebacterium flavescens	SRS021960	2.960115573538047e-5	1
312	Corynebacterium xerosis	SRS021960	2.960115573538047e-5	1
309	Corynebacterium aurimucosum	SRS021960	2.931652923792489e-5	1
309	Corynebacterium phocae	SRS021960	2.931652923792489e-5	1
305	Corynebacterium sphenisci	SRS021960	2.8937027241317445e-5	1
299	Corynebacterium maris	SRS021960	2.836777424640628e-5	1
280	Corynebacterium humireducens	SRS021960	2.6565139762520937e-5	1
273	Corynebacterium urealyticum	SRS021960	2.590101126845791e-5	1
258	Corynebacterium uterequi	SRS021960	2.4477878781180003e-5	1
254	Corynebacterium ammoniagenes	SRS021960	2.409837678457256e-5	1
251	Corynebacterium endometrii	SRS021960	2.3813750287116975e-5	1
248	Corynebacterium atypicum	SRS021960	2.35291237896614e-5	1
238	Corynebacterium genitalium	SRS021960	2.2580368798142792e-5	1
229	Corynebacterium stationis	SRS021960	2.1726489305776047e-5	1
220	Corynebacterium crudilactis	SRS021960	2.0872609813409306e-5	1
219	Corynebacterium macginleyi	SRS021960	2.0777734314257445e-5	1
218	Corynebacterium ureicelerivorans	SRS021960	2.0682858815105585e-5	1
216	Corynebacterium sanguinis	SRS021960	2.049310781680186e-5	1
212	Corynebacterium suranareeae	SRS021960	2.011360582019442e-5	1
211	Corynebacterium doosanense	SRS021960	2.001873032104256e-5	1
205	Corynebacterium minutissimum	SRS021960	1.9449477326131396e-5	1
204	Corynebacterium simulans	SRS021960	1.9354601826979536e-5	1
204	Corynebacterium cystitidis	SRS021960	1.9354601826979536e-5	1
202	Corynebacterium imitans	SRS021960	1.9164850828675815e-5	1
200	Corynebacterium nuruki	SRS021960	1.8975099830372095e-5	1
198	Corynebacterium marinum	SRS021960	1.8785348832068375e-5	1
197	Corynebacterium singulare	SRS021960	1.869047333291651e-5	1
195	Corynebacterium glaucum	SRS021960	1.850072233461279e-5	1
195	Corynebacterium segmentosum	SRS021960	1.850072233461279e-5	1
194	Corynebacterium liangguodongii	SRS021960	1.840584683546093e-5	1
194	Corynebacterium glyciniphilum	SRS021960	1.840584683546093e-5	1
192	Corynebacterium glutamicum	SRS021960	1.821609583715721e-5	1
190	Corynebacterium callunae	SRS021960	1.802634483885349e-5	1
185	Corynebacterium casei	SRS021960	1.755196734309419e-5	1
182	Corynebacterium lactis	SRS021960	1.7267340845638605e-5	1
175	Corynebacterium yudongzhengii	SRS021960	1.6603212351575584e-5	1
172	Corynebacterium resistens	SRS021960	1.6318585854120003e-5	1
172	Corynebacterium camporealensis	SRS021960	1.6318585854120003e-5	1
171	Corynebacterium kutscheri	SRS021960	1.6223710354968143e-5	1
169	Corynebacterium timonense	SRS021960	1.603395935666442e-5	1
158	Corynebacterium kefirresidentii	SRS021960	1.4990328865993955e-5	1
156	Corynebacterium variabile	SRS021960	1.4800577867690237e-5	1
150	Corynebacterium anserum	SRS021960	1.4231324872779072e-5	1
144	Corynebacterium mycetoides	SRS021960	1.3662071877867908e-5	1
125	Corynebacterium provencense	SRS021960	1.185943739398256e-5	1
118	Corynebacterium rouxii	SRS021960	1.1195308899919536e-5	1
116	Corynebacterium terpenotabidum	SRS021960	1.1005557901615816e-5	1
117	Rhodococcus coprophilus	SRS021960	1.1100433400767676e-5	1
189	Nocardia brasiliensis	SRS021960	1.793146933970163e-5	1
132	Nocardia cyriacigeorgica	SRS021960	1.2523565888045582e-5	1
131	Nocardia terpenica	SRS021960	1.2428690388893722e-5	1
107	Nocardia farcinica	SRS021960	1.015167840924907e-5	1
158	Gordonia iterans	SRS021960	1.4990328865993955e-5	1
137	Tsukamurella paurometabola	SRS021960	1.2997943383804885e-5	1
137	Lawsonella clevelandensis	SRS021960	1.2997943383804885e-5	1
297573	Actinomyces sp. oral taxon 169	SRS021960	0.02823238690911658	1
180569	Actinomyces sp. oral taxon 171	SRS021960	0.01713157400635229	1
162543	Actinomyces sp. HMT 175	SRS021960	0.01542134825864085	1
50593	Actinomyces sp. oral taxon 414	SRS021960	0.00480003612859007	1
7169	Actinomyces sp. ZJ750	SRS021960	6.801624534196878e-4	1
7040	Actinomyces sp. ZJ34	SRS021960	6.679235140290978e-4	1
5777	Actinomyces sp. Z16	SRS021960	5.48095758600298e-4	1
4484	Actinomyces sp. 432	SRS021960	4.254217381969424e-4	1
4476	Actinomyces sp. Chiba101	SRS021960	4.246627342037275e-4	1
4467	Actinomyces sp. HMT897	SRS021960	4.2380885471136073e-4	1
4332	Actinomyces sp. oral taxon 897	SRS021960	4.110006623258596e-4	1
2488	Actinomyces sp. zg-993	SRS021960	2.3605024188982885e-4	1
386443	Actinomyces oris	SRS021960	0.03666397251874242	1
53668	Actinomyces naeslundii	SRS021960	0.00509177828848204	1
33019	Actinomyces viscosus	SRS021960	0.00313269410649528	1
9776	Actinomyces howellii	SRS021960	9.27502879708588e-4	1
8651	Actinomyces radicidentis	SRS021960	8.20767943162745e-4	1
8348	Actinomyces slackii	SRS021960	7.920206669197313e-4	1
4802	Actinomyces procaprae	SRS021960	4.55592146927234e-4	1
4247	Actinomyces qiguomingii	SRS021960	4.029362448979514e-4	1
3813	Actinomyces weissii	SRS021960	3.61760278266044e-4	1
3070	Actinomyces wuliandei	SRS021960	2.912677823962117e-4	1
2761	Actinomyces marmotae	SRS021960	2.619512531582868e-4	1
2609	Actinomyces lilanjuaniae	SRS021960	2.47530177287204e-4	1
2521	Actinomyces gaoshouyii	SRS021960	2.3918113336184025e-4	1
2132	Actinomyces israelii	SRS021960	2.0227456419176653e-4	1
434	Actinomyces pacaensis	SRS021960	4.117596663190744e-5	1
17193	Pauljensenia hongkongensis	SRS021960	0.00163119445691793	1
8765	Schaalia odontolytica	SRS021960	8.315837500660571e-4	1
1514	Schaalia meyeri	SRS021960	1.4364150571591675e-4	1
526	Schaalia cardiffensis	SRS021960	4.990451255387861e-5	1
250	Schaalia sp. ZJ405	SRS021960	2.371887478796512e-5	1
132	Schaalia sp. JY-X169	SRS021960	1.2523565888045582e-5	1
286	Trueperella sp. 19M2397	SRS021960	2.7134392757432095e-5	1
543	Trueperella pyogenes	SRS021960	5.151739603946024e-5	1
308	Trueperella bialowiezensis	SRS021960	2.9221653738773022e-5	1
448	Flaviflexus sp. dk850	SRS021960	4.250422362003349e-5	1
272	Flaviflexus sp. H23T48	SRS021960	2.580613576930605e-5	1
677	Flaviflexus salsibiostraticola	SRS021960	6.423071292580955e-5	1
1253	Actinobaculum sp. 313	SRS021960	1.1887900043728118e-4	1
724	Arcanobacterium sp. JY-X040	SRS021960	6.868986138594698e-5	1
235	Arcanobacterium haemolyticum	SRS021960	2.2295742300687212e-5	1
416	Actinotignum schaalii	SRS021960	3.946820764717396e-5	1
356	Winkia sp. C64	SRS021960	3.377567769806233e-5	1
1097193	Rothia dentocariosa	SRS021960	0.10409673354092724	1
230285	Rothia aeria	SRS021960	0.02184840432218619	1
19867	Rothia mucilaginosa	SRS021960	0.00188489154165001	1
1027	Rothia terrae	SRS021960	9.743713762896071e-5	1
366	Rothia kristinae	SRS021960	3.472443268958094e-5	1
223	Rothia nasimurium	SRS021960	2.115723631086489e-5	1
175	Rothia amarae	SRS021960	1.6603212351575584e-5	1
139	Rothia sp. ZJ932	SRS021960	1.3187694382108608e-5	1
263	Arthrobacter sp. 24S4-2	SRS021960	2.4952256276939304e-5	1
127	Arthrobacter sp. PM3	SRS021960	1.204918839228628e-5	1
126	Arthrobacter sp. YC-RL1	SRS021960	1.195431289313442e-5	1
113	Arthrobacter sp. UKPF54-2	SRS021960	1.0720931404160232e-5	1
111	Arthrobacter sp. NEB 688	SRS021960	1.0531180405856511e-5	1
203	Arthrobacter agilis	SRS021960	1.9259726327827676e-5	1
152	Arthrobacter crystallopoietes	SRS021960	1.4421075871082793e-5	1
151	Arthrobacter alpinus	SRS021960	1.4326200371930932e-5	1
131	Arthrobacter dokdonellae	SRS021960	1.2428690388893722e-5	1
196	Kocuria sp. TGY1120_3	SRS021960	1.8595597833764658e-5	1
178	Kocuria varians	SRS021960	1.6887838849031164e-5	1
145	Kocuria rhizophila	SRS021960	1.375694737701977e-5	1
138	Kocuria palustris	SRS021960	1.3092818882956745e-5	1
114	Kocuria rosea	SRS021960	1.0815806903312094e-5	1
109	Kocuria flava	SRS021960	1.0341429407552793e-5	1
127	Pseudarthrobacter sulfonivorans	SRS021960	1.204918839228628e-5	1
129	Glutamicibacter creatinolyticus	SRS021960	1.223893939059e-5	1
116	Glutamicibacter mishrai	SRS021960	1.1005557901615816e-5	1
196	Micrococcus luteus	SRS021960	1.8595597833764658e-5	1
149	Sinomonas atrocyanea	SRS021960	1.413644937362721e-5	1
145	Citricoccus sp. SGAir0253	SRS021960	1.375694737701977e-5	1
190	Microbacterium sp. NY27	SRS021960	1.802634483885349e-5	1
145	Microbacterium sp. CBA3102	SRS021960	1.375694737701977e-5	1
135	Microbacterium sp. A18JL241	SRS021960	1.2808192385501164e-5	1
112	Microbacterium sp. ABRD_28	SRS021960	1.0626055905008371e-5	1
106	Microbacterium sp. WY121	SRS021960	1.005680291009721e-5	1
214	Microbacterium hominis	SRS021960	2.030335681849814e-5	1
142	Microbacterium protaetiae	SRS021960	1.3472320879564187e-5	1
141	Microbacterium foliorum	SRS021960	1.3377445380412329e-5	1
111	Microbacterium testaceum	SRS021960	1.0531180405856511e-5	1
106	Microbacterium oxydans	SRS021960	1.005680291009721e-5	1
153	Leifsonia xyli	SRS021960	1.4515951370234653e-5	1
253	Clavibacter michiganensis	SRS021960	2.4003501285420705e-5	1
138	Agrococcus carbonis	SRS021960	1.3092818882956745e-5	1
122	Frondihabitans sp. 762G35	SRS021960	1.1574810896526978e-5	1
175	Cellulomonas sp. JZ18	SRS021960	1.6603212351575584e-5	1
174	Cellulomonas sp. PSBB021	SRS021960	1.6508336852423723e-5	1
