species	LIB030.A0117	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN012.I0101	SYN013.I0101	SYN014.A0101	SYN014.C0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN015.F0101	SYN015.G0101	SYN015.H0101	SYN015.I0101	SYN016.I0101	SYN017.A0101	SYN017.B0101	SYN017.D0101	SYN017.E0101	SYN017.F0101	SYN017.G0101	SYN018.C0101	SYN018.H0101	SYN018.I0101	SYN019.I0101	SYN021.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN026.I0101	SYN028.I0101
Kineobactrum salinum	0	0	0	0	0	0	0	0	0	0	0	0	0	73	54	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	70	0	0	0
Spongiibacter sp. CSC3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylomonas rhizoryzae	0	0	0	0	0	0	0	0	0	0	0	0	0	84	47	0	0	0	113	0	0	0	70	72	0	0	0	0	0	0	0	0	71	0	0	0
Methylotuvimicrobium alcaliphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	94	0	0	0	0	0	0	71	148	0	0	0	0	0	0	0	0	0	0	0	0
Thiomicrospira sp. S5	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	73	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiothrix sp. Ku-5	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	40	131	0	0	0	0	0	0	0	0	0	0	0	0
Solimonas sp. K1W22B-7	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	112	0	0	0	0	0	0	78	190	0	0	0	0	0	0	0	0	0	0	0	0
Bradyrhizobium arachidis	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	85	0	0	0	0	0	0	58	166	0	0	0	0	0	0	0	0	0	0	0	0
Tardiphaga robiniae	0	0	0	0	0	0	0	0	0	0	0	0	0	110	53	132	0	0	0	0	0	0	83	241	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. NXC24	0	0	0	0	0	0	0	0	0	0	0	0	0	104	83	0	0	0	108	0	0	0	50	59	0	0	0	0	0	0	0	0	98	0	0	0
Rhizobium sp. 11515TR	0	0	0	0	0	0	0	0	0	0	0	0	0	52	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesorhizobium sp. N3	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	101	0	0	73	0	0	0	66	167	0	0	0	0	0	74	0	0	0	0	0	0
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	72	0	0	0	50	95	0	0	0	0	0	0	0	0	76	0	0	103
Chelativorans sp. BNC1	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
Devosia sp. 1566	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	50	129	0	0	0	0	0	0	0	0	0	0	0	0
Stappia indica	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	94	0	0	0	0	0	0	47	117	0	0	0	0	0	0	0	0	0	0	0	0
Methylocystis heyeri	0	0	0	0	0	0	0	0	0	0	0	0	0	62	32	89	0	0	0	0	0	0	72	154	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. YZ-8	0	0	0	0	0	0	0	0	0	0	0	0	0	59	32	0	0	0	80	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. XS-10	0	0	0	0	0	0	0	0	0	0	0	0	0	57	29	0	0	0	0	0	0	0	44	121	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas paucimobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	81	38	120	0	0	0	0	0	0	62	160	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobium yanoikuyae	0	0	0	0	0	0	0	0	0	0	0	0	0	72	32	112	0	0	0	0	0	0	80	177	0	0	0	0	0	0	0	0	0	0	0	0
Sphingorhabdus sp. SMR4y	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	64	136	0	0	0	0	0	0	0	0	0	0	0	0
Erythrobacter litoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	48	36	101	0	0	0	0	0	0	81	154	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus sp. Arc7-R13	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter sp. D7	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	101	0	0	0	64	65	0	0	0	0	0	0	0	0	104	0	0	0
Phaeobacter gallaeciensis	0	0	0	0	0	0	0	0	0	0	0	0	0	63	41	103	0	0	0	0	0	0	85	179	0	0	0	0	0	0	0	0	0	0	0	0
Roseovarius sp. THAF9	0	0	0	0	0	0	0	0	0	0	0	0	0	60	28	0	0	0	81	0	0	0	45	0	0	0	0	0	0	0	0	0	67	0	0	0
Roseovarius mucosus	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	88	0	0	0	0	0	0	48	159	0	0	0	0	0	0	0	0	0	0	0	0
Dinoroseobacter shibae	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	77	0	0	0	0	0	0	60	157	0	0	0	0	0	0	0	0	0	0	0	0
Polymorphum gilvum	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	76	0	0	0	0	0	0	52	123	0	0	0	0	0	0	0	0	0	0	0	0
Hypericibacter terrae	0	0	0	0	0	0	0	0	0	0	0	0	0	58	33	105	0	0	0	0	0	0	63	164	0	0	0	0	0	0	0	0	0	0	0	0
Defluviicoccus vanus	0	0	0	0	0	0	0	0	0	0	0	0	0	81	29	0	0	0	120	0	0	0	66	0	0	0	0	0	0	0	0	0	88	0	0	101
Acetobacter aceti	0	0	0	0	0	0	0	0	0	0	0	0	0	74	47	136	0	0	0	0	0	0	90	199	0	0	0	0	0	0	0	0	0	0	0	0
Gluconacetobacter diazotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	84	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevundimonas sp. GW460-12-10-14-LB2	0	0	0	0	0	0	0	0	0	0	0	0	0	65	30	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevundimonas sp. M20	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	96	0	0	0	0	0	0	59	141	0	0	0	0	0	0	0	0	0	0	0	0
Micavibrio aeruginosavorus	0	0	0	0	0	0	0	0	0	0	0	0	0	72	33	108	0	0	0	0	0	0	78	216	0	0	0	0	0	0	0	0	0	0	0	0
Massilia sp. LPB0304	0	0	0	0	0	0	0	0	0	0	0	0	0	143	74	0	0	0	101	0	0	0	76	88	0	0	0	0	0	0	0	0	86	0	0	0
Massilia umbonata	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	80	0	0	0	0	0	0	65	121	0	0	0	0	0	0	0	0	0	0	0	0
Collimonas fungivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	49	37	94	0	0	0	0	0	0	60	139	0	0	0	0	0	0	0	0	0	0	0	0
Janthinobacterium sp. LM6	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	101	0	0	0	0	0	0	65	156	0	0	0	0	0	0	0	0	0	0	0	0
Pandoraea faecigallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	89	48	0	0	0	100	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
Limnobacter sp. SAORIC-580	0	0	0	0	0	0	0	0	0	0	0	0	0	77	41	97	0	0	0	0	0	0	63	185	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax sp. PAMC28562	0	0	0	0	0	0	0	0	0	0	0	0	0	61	35	88	0	0	0	0	0	0	73	159	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga sp. PBC	0	0	0	0	0	0	0	0	0	0	0	0	0	60	33	89	0	0	114	0	0	0	72	129	0	0	0	0	0	0	0	0	91	0	0	134
Polaromonas vacuolata	0	0	0	0	0	0	0	0	0	0	0	0	0	78	29	91	0	0	0	0	0	0	69	159	0	0	0	0	0	0	0	0	0	0	0	0
Diaphorobacter polyhydroxybutyrativorans	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	86	0	0	0	0	0	0	47	139	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella genomosp. 8	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	104	0	0	0	63	58	0	0	0	0	0	0	0	0	101	0	0	0
Bordetella genomosp. 13	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	108	0	0	0	0	0	0	62	176	0	0	0	0	0	0	0	0	0	0	0	0
Achromobacter sp. AONIH1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	101	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
Achromobacter spanius	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	104	0	0	0	98	84	0	0	0	0	0	0	0	0	95	0	0	0
Sutterella faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	98	0	0	0	0	0	0	52	124	0	0	0	0	0	0	0	0	0	0	0	0
Snodgrassella alvi	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	87	0	0	0	56	0	0	0	0	0	0	0	0	0	71	0	0	0
Desulfovibrio sp. 86	0	0	0	0	0	0	0	0	0	0	0	0	0	160	102	116	0	0	116	0	0	0	131	188	0	0	0	0	0	0	0	0	92	0	0	0
Candidatus Desulfovibrio trichonymphae	0	0	0	0	0	0	0	0	0	0	0	0	0	146	87	109	0	0	73	0	0	0	98	208	0	0	0	0	0	118	0	0	84	0	0	0
Desulfovibrio ferrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	54	49	129	0	0	0	0	0	0	57	186	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio vulgaris	0	0	0	0	0	0	0	0	0	0	0	0	0	52	31	106	0	0	96	0	0	0	66	126	0	0	0	0	0	75	0	0	86	114	0	119
Desulfovibrio piger	0	0	0	0	0	0	0	0	0	0	0	0	0	52	44	100	0	0	74	0	0	0	72	141	0	0	0	0	0	72	0	0	0	0	0	106
Desulfomicrobium baculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	60	40	87	0	0	0	0	0	0	66	157	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter sp. DSM 9736	0	0	0	0	0	0	0	0	0	0	0	0	0	64	28	118	0	0	0	0	0	0	89	215	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	89	39	0	0	0	82	0	0	0	74	125	0	0	0	0	0	0	0	0	70	0	0	0
Geoalkalibacter subterraneus	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	82	0	0	0	0	0	0	47	96	0	0	0	0	0	0	0	0	0	0	0	0
Desulfosarcina alkanivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	93	42	91	0	0	101	0	0	0	73	140	0	0	0	0	0	121	0	0	127	0	0	146
Desulfosarcina ovata	0	0	0	0	0	0	0	0	0	0	0	0	0	80	42	125	0	0	0	0	0	0	95	241	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacter postgatei	0	0	0	0	0	0	0	0	0	0	0	0	0	65	34	105	0	0	0	0	0	0	87	187	0	0	0	0	0	0	0	0	0	0	0	0
Corallococcus coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	41	88	0	0	0	0	0	0	0	0	0	0	0	0
Archangium violaceum	0	0	0	0	0	0	0	0	0	0	0	0	0	116	51	197	0	0	94	0	0	0	143	314	101	0	0	0	0	0	0	0	91	0	0	118
Vulgatibacter incomptus	0	0	0	0	0	0	0	0	0	0	0	0	0	89	33	0	0	0	72	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0
Minicystis rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	74	45	138	0	0	0	0	0	0	104	262	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. RM6137	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	74	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum halorespirans	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	51	135	0	0	0	0	0	0	0	0	0	0	0	0
Treponema primitia	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	90	53	68	0	0	0	0	0	0	0	0	0	0	0	0
Aeoliella mucimassa	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	90	0	0	0	0	0	0	79	167	0	0	0	0	0	0	0	0	0	0	0	0
Gimesia panareensis	0	0	0	0	0	0	0	0	0	0	0	0	0	60	40	0	0	0	0	0	0	0	46	117	0	0	0	0	0	0	0	0	0	0	0	0
Aquisphaera giovannonii	0	0	0	0	0	0	0	0	0	0	0	0	0	88	55	154	0	0	0	0	0	0	106	271	0	0	0	0	0	0	0	0	0	0	0	0
Lacunisphaera limnophila	0	0	0	0	0	0	0	0	0	0	0	0	0	49	30	0	0	0	0	0	0	0	48	106	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacterium sp. 4Y35	0	0	0	0	0	0	0	0	0	0	0	0	0	72	29	100	0	0	0	0	0	0	55	172	0	0	0	0	0	0	0	0	0	0	0	0
Terriglobus albidus	0	0	0	0	0	0	0	0	0	0	0	0	0	62	30	0	0	0	0	0	0	0	66	143	0	0	0	0	0	0	0	0	0	0	0	0
Thermanaerovibrio acidaminovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	108	0	0	0	0	0	0	76	179	0	0	0	0	0	0	0	0	0	0	0	0
Natronomonas sp. C90	0	0	0	0	0	0	0	0	0	0	0	0	0	51	30	88	0	0	0	0	0	0	63	176	0	0	0	0	0	0	0	0	0	0	0	0
Halorhabdus utahensis	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	81	0	0	0	0	0	0	57	112	0	0	0	0	0	0	0	0	0	0	0	0
Thermococcus sp. 4557	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	91	0	0	0	0	0	0	77	158	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. FSL R5-0345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0
Paenibacillus sp. FSL H7-0357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. FSL R7-0273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
Halothermothrix orenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	63	133	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter sp. U41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulomonas sp. H30R-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	79	0	0	0	0	0	0	53	113	0	0	0	0	0	0	0	0	0	0	0	0
Mycolicibacterium goodii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura sp. WMMA1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis alba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. A15-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nostoc linckia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium crassostreae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	37	96	0	0	0	0	0	0	0	0	0	0	0	0
Nonlabens ponticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	81	0	0	0	0	0	0	59	140	0	0	0	0	0	0	0	0	0	0	0	0
Polaribacter sp. L3A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	54	114	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium cucumeris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	50	121	0	0	0	0	0	0	0	0	0	0	0	0
Spirosoma montaniterrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	86	0	0	0	0	0	0	61	127	0	0	0	0	0	0	0	0	0	0	0	0
Pedobacter sp. KBS0701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	45	108	0	0	0	0	0	0	0	0	0	0	0	0
Pseudocnuella soli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
Raoultella ornithinolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas chlororaphis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	46	94	0	0	0	0	0	104	0	0	0	0	0	0
Hahella chejuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0
Immundisolibacter cernigliae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium gallicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bradyrhizobium sp. CCBAU 53340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	76	0	0	0	0	0	0	62	135	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. HDW15A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. LK11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	40	104	0	0	0	0	0	0	0	0	0	0	0	0
Rhodovulum sulfidophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	109	0	0	0	0	0	0	67	147	0	0	0	0	0	0	0	0	0	0	0	0
Pseudopuniceibacterium antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thalassospira sp. A40-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massilia lutea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	83	0	0	0	0	0	0	42	129	0	0	0	0	0	0	0	0	0	0	0	0
Undibacterium parvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Persicimonas caeni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	39	89	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Protochlamydia naegleriophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquifex aeolicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia sp. HY186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	48	80	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides sp. M10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	50	131	0	0	0	0	0	0	0	0	0	0	0	0
Spirosoma taeanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	45	104	0	0	0	0	0	77	0	0	0	0	0	0
Aquirufa nivalisilvae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	42	116	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium psychrophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	58	159	0	0	0	0	0	0	0	0	0	0	0	0
Ahniella affigens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	82	148	0	0	0	0	0	0	0	0	0	0	0	0
Lacimicrobium alkaliphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	70	163	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobium amiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0
Novosphingobium sp. ABRDHK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	146	152	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0
Desulfarculus baarsii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	71	158	0	0	0	0	0	0	0	0	0	0	0	0
Turneriella parva	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	49	134	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus virus Andhra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium tyrobutyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	125	0	81	0	0	0	0	0	93	0	131	133	91	0	0	162	112	0	0
Ureaplasma urealyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	125	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0
Winogradskyella sp. PC-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	104	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0
Aquimarina sp. AD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	142	0	0	0	0	0	0	0	74	0	108	168	0	0	0	0	0	0	0
Caldicellulosiruptor obsidiansis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0
Mycoplasma neurolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	97	114	0	0	0	0	0	0	0
Cloacibacterium normanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0
Pseudomonas psychrotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0
Campylobacter pinnipediorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0
Helicobacter hepaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus psychroresistens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	101
Kocuria rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium testaceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Curtobacterium flaccumfaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	102
Agromyces flavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium sp. MC1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium ureicelerivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium deserti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium parmense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodococcus sp. P1Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0
Rhodococcus sp. ZPP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0
Nocardia asteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0
Gordonia insulae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	74	0	0	78	0	0	102
Kutzneria albida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plantactinospora sp. KBS50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	101
Epidermidibacterium keratini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	61	0	0	0	0	0	111	0	0	89	0	0	116
Nostoc sp. CENA543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chthonomonas calidirosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	96	0	0	75	0	0	114
Pseudomonas arsenicoxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glaciecola nitratireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bermanella marisrubri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	46	91	0	0	0	0	0	0	0	0	111	0	0	163
