species	PC1	PC2	PC3
Aeromicrobium marinum	-0.007664216909156224	0.009533303094221271	-0.027426076297591164
Streptomyces tsukubensis	-0.0076377471008166825	0.015246592799005866	-0.03677486572556717
Streptomyces rapamycinicus	-0.007636395271964796	0.013318263995935116	-0.038836344913217094
Acidovorax sp. KKS102	-0.00761211777934823	0.001421214951468387	-0.02425108875059899
Pseudomonas rhodesiae	0.007579059411689579	-0.012796715547217188	0.008496282644779089
Immundisolibacter cernigliae	0.00757385135546101	-0.005072530956761367	-0.004432472617645185
Variovorax sp. PAMC26660	-0.007530263837331052	-0.0075575434866753345	-0.02114293551525784
Pseudomonas sp. S09G 359	0.007527922299394018	-0.007546041271376264	-5.64187399967261e-4
Nonomuraea nitratireducens	-0.007505007006459282	0.043176119342784466	-0.03228885115221307
Granulicella sp. WH15	0.007484043253789561	-0.0026684796342355253	-0.0027643945689267303
Gordonia phthalatica	-0.007473117337937955	0.0014665856477162785	-0.030313536285141957
Amycolatopsis sp. Hca4	-0.007472144301130409	0.012724841318081345	-0.038119919852917766
Mycolicibacterium parafortuitum	0.007454056210625801	-0.007265616032593111	-0.006134378784179902
Aquimarina sp. TRL1	0.0074445941757472585	-0.013899537294467475	0.0058415339981357575
Salinibacterium sp. dk2585	0.007440236371499116	-0.007284962692081124	-0.006193070249058525
Xanthomonas vesicatoria	-0.007433748703428718	-0.004071536663546437	-0.014657734979062595
Leptothrix cholodnii	-0.007431691786640532	-0.0010367800747896976	-0.024923428451806673
Mycolicibacterium smegmatis	0.007423923917941681	-0.002649373016978563	-0.002761086816975175
Streptomyces galilaeus	0.0074197537543829115	-0.011483980112681539	-9.770510450796451e-4
Rhodoferax saidenbachensis	-0.007353586505949247	0.009070362360634715	-0.02915590122314174
Kibdelosporangium phytohabitans	-0.007351157020587628	0.0194226158041802	-0.027941171178371756
Dietzia lutea	0.0073152045639678035	-0.007187900453256766	-0.00656377612842679
Nocardia otitidiscaviarum	-0.0072890219274177395	0.016141457054049783	-0.03521632798723264
Microbacterium sp. XT11	-0.00728883879802173	0.006449410043261721	-0.027271137321246867
Lysobacter solisilvae	0.007273530190446729	-0.009410125886282544	-6.091874266925826e-4
Pseudarthrobacter sp. NBSH8	0.007270621373840978	-0.011267119344748052	-0.0030981283946517244
Rhodococcus sp. MTM3W5.2	0.007267825853187509	-0.011263524675786415	-0.0031277048215863556
Flavobacterium album	0.007266048055769658	-0.011075948404017329	0.014003972739396513
Variovorax sp. PAMC 28711	-0.007253764103212981	0.013970451296129829	-0.03577540624797195
Streptomyces lunaelactis	0.007231969449396478	-0.011281905770350082	-0.0031559938094368406
Hymenobacter russus	0.00722704958137808	-0.011744754339541266	0.013988906496284119
Streptomyces chartreusis	-0.007182669427518146	0.014555816570170979	-0.03604503847316607
Rhodococcus sp. WMMA185	0.00716801108934068	-0.011297351438345865	-0.003300859826009249
Micromonospora coriariae	0.007102747022949962	-0.004341232400523566	-0.006935444945830303
Hydrogenophaga sp. NH-16	-0.007094622921707939	-0.008253816319233867	-0.019847503076197138
Altibacter sp. ALE3EI	0.007080676256956724	-0.007749226007926233	0.015405794130737876
Actinoalloteichus hymeniacidonis	0.007049441224233533	0.0012034923955784903	-0.007700631171510146
Bordetella bronchialis	-0.00699666293029911	0.005843647932604193	-0.026834782324265376
Laribacter hongkongensis	-0.006946053857440033	-0.008505967641564853	-0.01954489544876437
Streptomyces phaeolivaceus	0.006933134232989378	-0.004989118741567765	-0.0036572044383310254
Lysobacter enzymogenes	-0.006928361618486211	0.013706676322568837	-0.035365428859702994
Mycolicibacterium arabiense	0.006928075052166751	-0.004961384702326803	-0.0037317479445085444
Streptacidiphilus sp. PB12-B1b	-0.006858517388609691	0.009006585349478695	-0.036628952501442
Mycobacterium avium	-0.006841459680512836	0.001337714001676378	-0.032170274215252134
Tsukamurella tyrosinosolvens	-0.006837602342080142	0.012684359160669071	-0.030497119275557268
Treponema sp. RCC2812	0.006819846073112463	0.03303927456647532	0.023610834387617078
Paenibacillus thiaminolyticus	0.006812706140605732	-0.004877516577045316	-0.0037972709085523125
Flavobacterium sp. P2-65	0.006809021755946728	-0.009867594575073236	0.009194766185442935
Bordetella pertussis	0.006800000603807796	-0.007025827657447014	-0.0016604795372804687
Komagataeibacter xylinus	0.006783128400513885	-0.010978421606553353	-5.110806590845376e-4
Streptomyces armeniacus	-0.0067579130394562386	0.013847064137374998	-0.0348945677171514
Streptococcus phage K13	0.0067386603506977725	-0.034112336118427004	0.025149847715949636
Microbacterium sp. BH-3-3-3	-0.006725580843743112	0.010065540731900417	-0.02922809193525951
Streptococcus australis	0.006723685883722197	-0.05288413970750854	-0.013974583548362436
Hoyosella subflava	0.00665768719595627	-0.003711524870245665	-0.012246563058662776
Pseudarthrobacter chlorophenolicus	-0.0066479066471502035	0.009294299298076741	-0.03834238217637092
Rhodococcus hoagii	0.006638262686090451	-0.004610688695875706	-0.004313488709491292
Streptomyces sp. CB01881	-0.006623129405844689	0.015944130232808017	-0.03082220386203262
Corynebacterium terpenotabidum	-0.006599689605415257	-0.007752085851317068	-0.024023855568671624
Pseudarthrobacter sp. BIM B-2242	0.0065845561830750335	-0.004756929081362824	-0.0021936460189018545
Lutibacter profundi	0.006521756850901624	-0.01199684194090505	0.016664668940430376
Streptococcus phage SpSL1	-0.006482131289080073	-0.04958858341984679	0.04553595780809099
Treponema azotonutricium	0.00648064074434963	-0.0026143958897988546	0.019562091303108237
Maribacter cobaltidurans	0.0064552868354726435	-0.01100454941548739	0.010078591716778275
Streptomyces griseorubiginosus	-0.006409006332871248	0.013555423871844566	-0.034267776161147574
Streptacidiphilus bronchialis	-0.006400038935584388	0.009287580396079792	-0.03303005666254409
Corynebacterium camporealensis	-0.006380525613619031	-0.009370802595217309	-0.014682135055803573
Nocardioides marinisabuli	-0.006358975333145613	0.015415875699490664	-0.030035757525761982
Massilia sp. WG5	0.0063032856044543395	-0.001657940305157511	-0.007581545384898695
Cyanobium gracile	0.006297375937754409	0.002594022293597107	-0.008222319341103096
Streptomyces fagopyri	0.006277081617675862	0.002643961827103275	-0.008282269276482537
Streptomyces sp. INR7	0.00627328943116212	0.0026587740922495748	-0.008283528414458072
Fusobacterium varium	0.006261282140996908	0.01738142577286414	0.059504164893701764
Pimelobacter simplex	-0.00624253086109847	0.015236313734021676	-0.02980528085454405
Bradyrhizobium sp. ORS 285	0.006233256359611446	-0.005869249134993934	-0.009147918948805981
Chryseobacterium haifense	0.006226766732883289	-0.016249425004997195	0.012659506397024007
Micromonospora viridifaciens	0.006221835101989116	-0.0058441317616493614	-0.009173360952751715
Streptococcus pneumoniae	0.0062148223510422995	-0.06465869260795643	-0.002071852748854299
Paraburkholderia phytofirmans	0.006209909364916961	-0.005789608126024327	-0.009186861306819337
Bifidobacterium subtile	-0.006194750819474909	0.006851220628891853	-0.01932160011530894
Bacteroides sp. HF-5287	-0.00619316507214579	0.03361263179809248	0.048720589775150744
Methylococcus capsulatus	0.006178920200081337	-0.018372288355804366	0.00631633381828492
Mycolicibacterium duvalii	0.006172269082904778	-0.005809749156080296	-0.009318229252433235
Mycolicibacterium phlei	0.0061700581175989635	-0.006717276870408965	-0.0071369866712691805
Mycoplasma hyosynoviae	0.006159279748524522	-0.009890923612457506	0.02791643676921851
Salinibacterium sp. UTAS2018	0.006159153736374455	-0.005760493443292528	-0.009338019882736987
Massilia sp. YMA4	0.006144127187277079	-0.00577865551887247	-0.009395137250740274
Parabacteroides distasonis	-0.006138951661929767	0.050804438811600156	0.05188458690380395
Nakamurella sp. PAMC28650	-0.006105115413841535	0.011202922731706139	-0.029500831107931398
Geoalkalibacter subterraneus	0.006102310537944798	0.0031025446142119964	-0.008746819281675412
Nocardiopsis alba	-0.006091517879004222	0.006816756501963013	-0.0223961337042378
Microbacterium sp. 4R-513	-0.0060855089928199884	0.015323911599406728	-0.029764310026473603
Janthinobacterium agaricidamnosum	0.006077893102803847	-0.0056506806043416236	-0.009550846289318873
Cronobacter sakazakii	0.0060576112436751635	-0.018657414334699633	0.00647397048128821
Diaphorobacter sp. HDW4B	-0.006050461373154295	-0.0020484945383596703	-0.024244005358296645
Massilia plicata	0.006035908323023487	-0.005693832927632857	-0.00970692849108865
Bacteroides coprosuis	-0.006015313738146341	0.025540384934500334	0.026513865361557306
Aquisalimonas sp. 2447	0.006013935526705924	-0.005620238306267904	-0.009744206078244777
Achromobacter sp. MFA1 R4	0.0059981223157333135	-0.005633153745584312	-0.009801452090552932
Arthrobacter sp. PAMC 25486	-0.005971886415774139	0.014910405979798846	-0.03644382094001539
Pandoraea pulmonicola	0.005960497150017187	-0.0056377225837193	-0.00992558090020065
Variovorax boronicumulans	0.005931534068671125	-0.005417176550994536	-0.009917676589587272
Flagellimonas maritima	0.00592823611372911	-0.012836307038947867	0.025337003832794008
Bradyrhizobium diazoefficiens	0.005925329562533732	-0.004138619207111439	-0.006592035278717995
Diaphorobacter ruginosibacter	-0.005917137324065282	-0.002626215717050448	-0.024078449911366297
Bordetella sp. H567	0.005884500891888022	-0.005326912652764234	-0.010028528880529325
Streptomyces sp. QMT-12	-0.005880595366371963	0.014440652258123523	-0.02898981961414651
Salinispora arenicola	0.005861143486586747	-0.007764292763589645	-0.006295047313781881
Micromonospora craniellae	0.0058536428781908395	-0.006530705722580359	-0.005562758689074145
Actinomadura sp. WMMA1423	-0.005830577978779192	0.00873291538127757	-0.03510191281788102
Streptomyces nigra	0.005825487990853751	-0.006491096792628731	-0.005635777072637139
Actinoplanes teichomyceticus	-0.005805339865886589	0.017590507503327878	-0.031554201966012996
Variovorax sp. PBS-H4	-0.005801417370981266	0.00776804100491828	-0.02883947076128172
Mycobacterium colombiense	0.005782366869109059	2.851424401010626e-4	-0.009105534559686778
Nocardioides baekrokdamisoli	0.005771996631535847	-0.012671913004476352	-0.007312846279427677
Streptomyces sp. QHH-9511	0.005769440852055218	2.562885201393259e-4	-0.00913861111767772
Bifidobacterium pullorum	-0.005767628516407635	0.013151665435630027	-0.02892566759081493
Streptomyces lydicus	-0.005749204033335749	0.03986220173154378	-0.03241693500730664
Streptomyces xinghaiensis	-0.005742781076901108	0.009860156503478644	-0.031164768298056825
Actinoplanes sp. OR16	-0.005736951146463624	0.012390376216070696	-0.029023653597721754
Corynebacterium sp. NML93-0612	-0.005730994553195778	-0.01216642604294103	-0.010459357597612948
Micromonospora purpureochromogenes	0.005714613695235793	3.4611596743189553e-4	-0.009280923281870154
Deinococcus actinosclerus	0.005713440322440186	3.2860311026271406e-4	-0.009283784479608093
Vogesella sp. LIG4	-0.005701856623228709	-3.078878016363281e-4	-0.02011112442076708
Rhodothermus marinus	0.0056945123212510974	0.01240115890447772	0.006101312889839701
Agromyces badenianii	0.005677355719752238	-0.006325310353570703	-0.005983353931820698
Paenarthrobacter sp. YJN-D	0.0056577984560955445	-0.006263882305539446	-0.006063203950969819
Streptomyces gilvosporeus	0.005654536615855831	4.8037142625274875e-4	-0.009437202458941026
Streptomyces sp. HM190	0.00565343682167792	4.1084295216063996e-4	-0.00943938011410719
Pseudodesulfovibrio cashew	0.005621980927854639	5.645007720213376e-4	-0.009521997912617437
Hydrogenophaga pseudoflava	0.0056171171915996914	-0.005061985330485646	-0.010773335871971433
Thermaerobacter sp. FW80	0.005609211557741974	0.020714732329617676	-0.011720711180395992
Streptomyces sp. GS7	0.005606154336488246	5.652175206758263e-4	-0.009562838911581025
Micromonospora rifamycinica	0.005591847947623388	5.103972261378706e-4	-0.009599230509639742
Arthrobacter sp. UKPF54-2	-0.005589763807120242	0.007275505337454609	-0.027878633578874046
Desulfovibrio fairfieldensis	0.0055871822036228595	0.061217356746646724	-0.020657746871719056
Corynebacterium amycolatum	0.005513851682816562	-0.012356268657864107	-4.0033735742141545e-4
Mycobacterium grossiae	0.005485408530220346	-0.007348623537406183	-0.012566645983525807
Streptomyces cyanogenus	0.005467414511017503	7.123507266796105e-4	-0.009922198105854593
Chryseobacterium balustinum	-0.005432611345829298	-0.02658168419044877	0.024349372893291792
Streptomyces sp. RTd22	0.005431142478897742	9.941217569068598e-4	-0.01043996179614303
Dechloromonas sp. HYN0024	0.0054306454715514945	-0.006320243201931537	-0.002707075163772624
Nocardia yunnanensis	0.005429072529850984	-0.0073826344140366295	-0.012768341661228094
Streptomyces coeruleorubidus	0.00541393826904868	8.374623127416406e-4	-0.010061359670760231
Mycolicibacterium gilvum	0.0054121059360843216	0.0010377976430150006	-0.01049182565482596
Chryseobacterium sp. JV274	-0.005394522652143392	-0.023264372837467007	0.024390250160495834
Streptomyces sp. So13.3	-0.005391291919019832	0.010009023078971295	-0.03210337480914705
Curtobacterium sp. 24E2	0.005373205748162756	0.0011299255153274092	-0.010598231586649215
Corynebacterium simulans	-0.005344644734412912	-0.0037067507775971334	-0.02124171123237046
Actinobacillus equuli	-0.005338925207531318	-0.029923169923894457	0.029375507441157474
Cupriavidus pinatubonensis	0.005337889806612241	-0.0063746469630310805	-0.0026317113238764453
Proteus vulgaris	0.005330625767076768	-0.02289371322567501	0.01393391782769994
Agromyces sp. HY052	0.00531333023878625	0.0012024295066984181	-0.01075178468080027
Pseudomonas sp. 7SR1	0.005280255591915387	9.353651248486078e-4	-0.008161479865391199
Mycolicibacterium pulveris	0.005249029100923394	0.0014309360341451637	-0.010938920628575344
Mycolicibacterium vaccae	0.005224721742238764	0.001485916849623661	-0.011005028193077795
Methanosphaera stadtmanae	0.0051933012690608925	0.0014319027771750612	-0.010636267387849145
Acidihalobacter ferrooxydans	0.0051729397823881635	0.0014904181278307227	-0.011129235131128316
Streptomyces parvulus	0.005169618879885725	0.0014303214753120968	-0.011128288678956705
Variovorax sp. PBL-H6	-0.00516597927388945	0.00696434705753183	-0.02660790333330551
Catenulispora acidiphila	-0.0051314149411346936	0.039825893415817055	-0.032284158182517515
Bordetella flabilis	-0.0051287481415959145	-4.4312194718940725e-4	-0.019508081328843695
Kaistella antarctica	-0.0051240284646565356	-0.027978376993669778	0.025962449439705604
Leifsonia shinshuensis	-0.005119833102981115	0.009974230167633033	-0.03100224642568253
Pandoraea thiooxydans	-0.005118905082601209	-7.177636934594064e-4	-0.019214216303289518
Thioalkalivibrio sulfidiphilus	0.005108948791226779	0.0015156735231849888	-0.011285633716479329
Streptomyces exfoliatus	0.005108836135447285	-0.0015181865815487169	-0.01244976585861097
Pandoraea sp. XY-2	0.005094825703091662	-3.2528468921966426e-4	-9.949734421080836e-4
Arthrobacter sp. FB24	0.005088772307361521	-0.012337538754094319	-0.0062988069844502
Glutamicibacter halophytocola	-0.005083256024269986	0.005725734725504335	-0.024810031172753995
Nocardia mangyaensis	0.0050819288191383824	-0.012957174811734275	-0.0036066403689249153
Salinibacterium sp. ZJ450	0.005073036455115084	-0.008301842023916635	-0.009168613153362431
Streptomyces sp. 2323.1	0.005070721099926473	0.001617784226560632	-0.010954300821095714
Ralstonia insidiosa	0.005067817903435703	-0.006536079120317453	-0.0056850073312478275
Bordetella sp. N	-0.005067635354085505	-4.726327180900837e-4	-0.01888386705796445
Flavobacterium haoranii	0.00506347860350162	-0.009495649485063751	0.02325092574007722
Microbacterium sp. No. 7	-0.005038373591790156	0.010854672317384153	-0.024928095826169637
Nocardia asteroides	0.005023099469777592	-3.507959393972538e-4	-0.012343727518272726
Pannonibacter phragmitetus	0.004999659737741984	0.0017705250869788582	-0.011583991087939872
Rhodococcus sp. ABRD24	0.004998093151788449	-0.014255178445532642	-0.010706673149657238
Nocardioides daphniae	-0.004957942906401322	0.009413906254736093	-0.031359996300991275
Streptomyces sp. P3	-0.0049566072212325184	0.01442321613581032	-0.02920314724819332
Prauserella marina	0.004945355388813357	-0.014587960411912937	-0.011108890253710027
Denitratisoma oestradiolicum	0.00493620061070473	-0.005318313023977457	-0.00920088767771076
Bordetella genomosp. 8	0.0049235336881497255	0.002458849938696579	-0.004944613117528128
Aromatoleum bremense	0.004923301500392856	-0.004932787452678864	-0.010063459035698812
Bordetella pseudohinzii	0.004914187918317364	-0.005517612845904708	-0.009267269367491867
Massilia sp. LPB0304	0.004889841162971074	0.005426874772048387	-0.012272919474030548
Streptomyces sp. CRXT-G-22	-0.004880121197323862	0.01407206735834587	-0.02893410130666486
Amycolatopsis sp. AA4	0.0048569037193131595	-0.0011824986541272436	-0.013176686326346351
Chromobacterium vaccinii	0.004852202506404908	-0.005227435013812728	-0.009162409595233408
Amycolatopsis mediterranei	-0.004830442429375919	0.013339035522570637	-0.031452331645798276
Microbacterium esteraromaticum	-0.004827459984997251	0.006073482173100201	-0.02939039495793713
Variovorax sp. RA8	-0.00481708483159387	-0.003232410638763997	-0.021944813748223803
Methylomonas sp. LL1	0.0048066852338219885	-0.01456942499955281	0.033527507121881316
Bifidobacterium longum	-0.0048061985303424395	0.060826826178268116	-0.015108357684940853
Kerstersia gyiorum	0.004792975298734988	-0.005359116682854333	-0.009618596451516352
Rhodococcus coprophilus	0.004769863489152281	-0.014139035332118256	-0.005978488238110483
Moraxella osloensis	0.004765490427332028	-0.01614908093917516	0.02003098356078612
Paraburkholderia megapolitana	0.004707905171890843	-9.745863432261835e-4	-0.010266946894648164
Corynebacterium rouxii	-0.004685759507109865	-0.01607882072615076	-0.011234896278725752
Massilia putida	-0.004681276158843954	0.0036895434575511155	-0.02238190583129557
Microbacterium sp. YJN-G	-0.004675531030663936	0.008915224243156316	-0.030629999265619302
Gordonia terrae	0.004643353344542362	-2.616446316153276e-4	-0.013954494768722292
Anaeromyxobacter sp. Fw109-5	0.004621807770226472	0.0010068240256982477	-0.009490842645225598
Arcanobacterium haemolyticum	-0.004560757031216293	-0.004268037244028952	0.0010779626419732723
Mycolicibacterium insubricum	0.004539809288503681	0.0017914724398677127	-0.01182278092168758
Lysinimonas sp. KACC 19322	-0.004505523121470089	0.018693369696841624	-0.028040132693152076
Micromonospora terminaliae	0.004504288968636897	0.0012778986033242122	-0.009964104584486596
Microbacterium sp. RG1	-0.004482623128669014	0.013248156138526259	-0.02403040817606162
Arthrobacter sp. PGP41	-0.004465911256995141	0.006879562630899182	-0.03138739804883933
Frankia sp. QA3	-0.004461767399138309	0.006074050099678042	-0.027443137521159743
Streptomyces sp. Z022	0.004432430619933338	0.011172100694659182	-0.015665802187081124
Nocardioides mesophilus	-0.004418580367909176	0.00454076906524266	-0.028321146025377907
Mycobacteroides chelonae	0.004402950259980828	-0.002114000078310238	-0.011214197584568524
Glutamicibacter mishrai	0.004400438424257634	-0.014000755108748618	-0.004381754522768846
Rothia sp. ZJ932	-0.0043988683668040145	-0.018208327223488155	0.002271404677235168
Streptomyces avermitilis	-0.004382651869415814	0.00905257745839784	-0.0337364291741214
Desulfovibrio carbinoliphilus	0.004379115206631035	0.01702175588932333	-0.014197201273806172
Mycobacterium riyadhense	0.004370872010730861	-0.0060861430638272495	-0.008461699373268006
Streptomyces griseochromogenes	0.0043705810067208055	-0.0029924085840101916	-0.008928264170453422
Streptomyces sp. W1SF4	-0.004352458548643058	8.730677327321396e-5	-0.031530361479294604
Azospirillum brasilense	-0.004286597015161603	0.01175943431877075	-0.02965012398659168
Myxococcus xanthus	-0.004278745367698679	0.011258903346419843	-0.027186911029714843
Microbacterium sp. A18JL241	-0.004249832026968615	0.0075258301770067286	-0.01902843186301827
Salinibacterium sp. ZJ70	-0.004249200804484066	6.307947503697246e-4	-0.016873344885158934
Chryseobacterium sp. cx-624	0.004246272820467984	-0.016219157409160162	0.019434853059224245
Variovorax sp. 38R	0.004243644767575349	-0.002803452225775616	-0.009273773743922797
Nocardioides houyundeii	-0.0042399827345889485	0.0029351289919374223	-0.02241808621794793
Saccharomonospora cyanea	0.004219129028552356	-0.006069693065911409	-0.008798118019867449
Glaciihabitans sp. INWT7	-0.004217924787714979	-0.003697089354253036	-0.021394248308686303
Chryseobacterium lactis	0.004184690304773281	-0.01551397377246473	0.016110553304123355
Saccharomonospora marina	0.004165017274668863	-0.012412617585290693	0.002273100356764001
Myroides phaeus	0.004157133519043994	-0.015196670801401206	0.01063670071463194
Microbacterium caowuchunii	-0.004146192877580488	-6.228243729132299e-4	-0.026783385641305568
Nocardioides sambongensis	-0.004134734406646988	0.0013079520012357609	-0.029583493213118046
Streptomyces alboflavus	-0.0041304739299166705	0.011666209129188454	-0.03016298220671078
Streptomyces cadmiisoli	0.004130249646176144	0.002121187428757064	-0.011275009052613088
Nocardioides sp. HY056	-0.004123111709826012	-0.0010662360953945574	-0.019060945468603846
Croceimicrobium hydrocarbonivorans	0.004097472754988454	-0.011938267996121483	0.030169011457217634
Streptomyces sp. NHF165	-0.004068122393783951	0.0037506231395119083	-0.026393148482671002
Actinobacillus indolicus	-0.004063063666619944	-0.04124016007962136	0.031998542879676524
Streptomyces sp. CRXT-Y-14	-0.004056551936832804	0.011294687729078785	-0.029736163305719657
Nocardioides sp. WS12	-0.004056377677102697	0.011600498912642719	-0.030038505501951904
Chryseobacterium sp. StRB126	-0.004055915432811355	-0.022211086899313236	0.024656619245637834
Streptococcus phage EJ-1	-0.004053926049322716	-0.04588482736884095	0.05131918743598461
Kitasatospora sp. MMS16-BH015	-0.004048541437275514	0.02352130673213563	-0.024606454588306508
Actinomadura verrucosospora	-0.004044002668130938	0.04779690781705537	-0.028226429514057197
Streptomyces pratensis	0.0040375216961114025	0.002318367779914541	-0.011744545880274045
Dialister massiliensis	0.0040294403651906915	0.07165833260957169	0.02964750266363924
Plantibacter flavus	0.004005516317703355	0.002133405030416607	-0.01133127105640744
Azoarcus communis	0.003997032034718338	0.013344257361494595	-0.006536574206305563
Alkalitalea saponilacus	0.003979417628825413	-0.009568978500623299	0.023989643937615778
Corynebacterium sp. 4H37-19	-0.0039289256957269845	-0.009982686854599123	-0.014447651337650858
Microbacterium sp. HY82	0.0038506574819401787	0.011051066422783445	-0.010855842110211275
Brevibacterium sp. o2	0.003822765532716329	-0.013014730292443688	-0.006618457261918016
Labilibaculum antarcticum	-0.003799324142267757	0.003528109479041504	0.027315537380834413
Gordonia sp. YC-JH1	-0.0037537095579783138	0.009096496364506228	-0.03342617146789624
Mycetocola sp. JXN-3	-0.0037359591262809866	-8.592401554969077e-4	-0.016602740715489936
Carboxydothermus hydrogenoformans	0.0037237737307067014	0.010379190955524526	-0.01726788123299224
Streptococcus oralis	0.0037164738364281755	-0.06232914021868569	-0.028329133370764932
Microbacterium aurum	-0.003699758244553712	0.010433776007988156	-0.02801852499982063
Candidatus Frankia datiscae	0.003657754711137869	4.607832533026767e-4	-0.015918255322669283
Nocardioides aromaticivorans	-0.0036198421729804974	-0.00694549060442126	-0.014493379417769802
Mumia sp. ZJ1417	0.0036086455799763492	-0.006599749679821226	-0.01248866365187172
Hydrogenophaga crassostreae	-0.003606912506710498	0.0015940267312655816	-0.02198061839095659
Methylococcus sp. IM1	0.0035817094968432516	0.0013759059186504432	-0.008815526283297608
Chryseobacterium sp. G0186	-0.003579078385954147	-0.02348225396690696	0.024282519633468957
Streptomyces mobaraensis	0.0035128984426830174	0.009900167619459223	-0.01942209035835074
Niastella koreensis	0.003487147102302827	-0.007735591362692731	0.020642521761303358
Treponema caldarium	0.0034682236273854525	-0.006097857935765071	0.0181958997919349
Corallococcus macrosporus	0.0034568722145019363	0.0012874896740274647	-0.016787502950431726
Arthrobacter sp. KBS0702	-0.0034467381320227963	0.0065333188548599794	-0.023353454879457478
Streptomyces sp. MBT27	-0.003421970319378181	0.008980302900652966	-0.03177708905273868
Arthrobacter sp. U41	0.003397729448587193	-3.2548181816668286e-4	-0.011907983007005806
Dyella thiooxydans	0.0033705716643674687	0.001177150188066389	-0.017049066709904383
Micromonospora sp. HM134	0.003352830971338978	0.0011290346682447418	-0.017122009414490314
Herbaspirillum frisingense	0.0033272208774679005	-0.006433181974122277	-0.009300842676596234
Amycolatopsis sp. YIM 10	0.0032886824741535864	0.0013897159568972903	-0.01725525351437976
Gordonia insulae	0.0032868953322852767	0.0185234448874632	-0.01735751592543622
Mycolicibacterium sp. LJ126	0.0032814393013503025	0.0014535718671641077	-0.017297493312800935
Microbacterium lushaniae	0.003247168943522454	0.008785229989012428	-0.012005032852504626
Acidovorax sp. JS42	0.0032445061102707906	-0.005708759752168631	-0.006405377803037267
Microbacterium chocolatum	-0.003218447587911751	0.0035313158657508657	-0.027678341110995344
Methanobrevibacter sp. YE315	-0.00321715596317051	0.011524505999374768	-0.02581430284455339
Streptomyces sp. YIM 121038	0.0032088404937973694	0.0014015600350976898	-0.017510199573935476
Mycolicibacterium hassiacum	0.003187688749615538	-0.0033465437500125417	-0.011511072527686073
Mycoplasma orale	0.0031769066308501245	-0.014687570995284257	0.03911675757086687
Saccharomonospora glauca	0.0031507447313731726	-0.014551948537400347	-0.010052785740615487
Agromyces aureus	-0.003124738356244811	0.011059606061587637	-0.030229828880641102
Streptomyces sp. C8S0	0.003119440296528135	0.013071945658316061	-0.012776239912366061
Diaphorobacter aerolatus	0.003084812330417886	0.03146367074700219	-0.011801156652386246
Arthrobacter sp. QXT-31	0.003076356087827601	0.005406240655678293	-0.00817473357425128
Rathayibacter tritici	0.003057775014365791	0.007242759972853678	-0.016636103606774276
Streptomyces globisporus	0.003040106696226661	0.007203078768896582	-0.016672968499443133
Desulfovibrio magneticus	0.003035646254219371	0.007303388358490373	-0.016695074292417747
Methanobrevibacter smithii	-0.0030237759163400358	0.01173241476464587	-0.02594306389144083
Streptomyces sp. SYP-A7193	0.0030195650463407117	0.007234640792565091	-0.0167266354180912
Fusobacterium sp. NSJ-57	0.00301894579905304	-0.005267917590135666	0.039305601612772405
Streptomyces olivaceus	0.003003683081583857	0.007384921218823327	-0.016774680609259407
Micromonospora siamensis	0.003002893517086628	0.007272901369896699	-0.016768717023705765
Nocardioides sp. MC1495	-0.0029881649423966388	0.010837760235916562	-0.02965518660313818
Acidovorax cattleyae	-0.0029533827085073037	-0.002996263253332501	-0.016001714498600245
Azoarcus sp. M9-3-2	-0.0029388464282928037	-0.004432964700723984	-0.017800084595422178
Mycolicibacillus koreensis	-0.0029268016180693944	0.006138167749232179	-0.024294406745593643
Massilia sp. NR 4-1	-0.0029244582709780746	-0.0024394095199450788	-0.015590189954227618
Streptomyces nojiriensis	0.002919777723248903	0.0074761531827794514	-0.016992537583730122
Limnoglobus roseus	0.0029158180314120424	0.00761455059207223	-0.017014685934549405
Micromonospora echinospora	0.002905867327170797	-0.005923634613516693	-0.011822496976596722
Streptomyces vinaceus	0.0029038417938071497	0.007543507446041129	-0.017053643743692795
Streptomyces lincolnensis	0.0028850915119335244	0.00743651892754027	-0.01707364840521513
Pseudodesulfovibrio mercurii	0.0028728704794590072	0.007621213859303068	-0.01710541067383281
Streptomyces bathyalis	0.0028706185219662295	0.007478098215802327	-0.017122035632632107
Rathayibacter sp. VKM Ac-2804	0.002842534589968294	0.007604266705891326	-0.017201306584603254
Methanobrevibacter millerae	-0.0028269870956253514	0.011130869038223709	-0.025190249519255116
Pseudonocardia sp. HH130630-07	0.00281875786880031	0.018394056145328366	-0.013572065492552098
Acidovorax citrulli	-0.0028168144931772126	2.94534548641698e-4	-0.0151961522916536
Cloacibacillus porcorum	0.0028147720101968764	0.05812157613995435	-0.012713479966106063
Brevefilum fermentans	0.0028080143972056314	0.007885254473656034	-0.017304260049802407
Desulfovibrio carbinolicus	0.0027960500903716147	0.0078039090257794605	-0.017323733591357512
Treponema primitia	0.0027935618175262272	2.691803117111569e-4	0.007635544944443464
Streptomyces davaonensis	0.002781427206667825	0.007806043736268625	-0.01736222220985556
Rhodococcus fascians	-0.0027725273373859485	0.01543171748796914	-0.026589439079452094
Micromonospora sagamiensis	0.002770869814726233	0.007728991208017428	-0.017383857132189758
Streptomyces antibioticus	-0.0027533135100492353	0.010611605092178861	-0.028648681466896316
Treponema phagedenis	0.002752828828365323	0.07411200439597712	0.03231758203796623
